"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @txt_cart: [ welcome to 𝘁𝘅𝘁 𝗰𝗮𝗿𝘁 ]

 — available in our shop :
spotify premium account solo famhead, grammarly, viu premium, yt premium,…",FALSE,0,NA,2021-09-27 04:50:27,FALSE,NA,"1442350902501797888",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","luckysungh00n",291,TRUE,FALSE,NA,NA
"Individual forecast comparisons here: https://t.co/RYBu6yg647

You may need to zoom out the page, unless you have a… https://t.co/LSeLbgXJXB",FALSE,1,"nadocast",2021-09-27 04:50:21,TRUE,"1434202311350439938","1442350879630233605","954525117668843521","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","nadocast",0,FALSE,FALSE,NA,NA
"RT @NeetaAneja: Do join @NeetaAneja and vidhie Mukerjea for Discussion 
on her book #DevilsDaughter  published by @WestlandBooks ... brutal…",FALSE,0,NA,2021-09-27 04:50:21,FALSE,NA,"1442350876048302082",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","WestlandBooks",1,TRUE,FALSE,NA,NA
"RT @7HitOfficial: 📷Sony DSC-W800 - Keep your precious memory!

👉Buy now: https://t.co/9P7UN6R4oU

#7Hit #camera #digital_camera #sony_camer…",FALSE,0,NA,2021-09-27 04:50:20,FALSE,NA,"1442350874710482946",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","OkPoco",1,TRUE,FALSE,NA,NA
"RT @MarknNiceOfcl: 𝗠𝗻𝗡 𝗦𝗵𝗼𝗽 𝗢𝗳𝗰𝗹 𝗣𝗿𝗶𝗰𝗲𝗹𝗶𝘀𝘁
     𝙰𝚏𝚏𝚘𝚛𝚍𝚊𝚋𝚕𝚎 𝚏𝚘𝚛 𝚊𝚕𝚕

Tags: canva netflix mlbb dias garena shells spotify grammarly cheggstud…",FALSE,0,NA,2021-09-27 04:50:18,FALSE,NA,"1442350865419964423",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yvelcore_",30,TRUE,FALSE,NA,NA
"@parentalshare A group called CHADD it’s for children &amp; adults with ADD. Look it up. They are very helpful.  Was a… https://t.co/pnBJioz6DG",FALSE,0,"parentalshare",2021-09-27 04:50:16,TRUE,"1442183016370016256","1442350858256064512","789929935230107649","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KHoganRealtor",0,FALSE,FALSE,NA,NA
"@KeithClarke1 @Dr_Ellie @grantshapps Give a flu jab by zoom can you?",FALSE,0,"KeithClarke1",2021-09-27 04:50:15,FALSE,"1442177210035675142","1442350853537607683","360632679","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MichaelMJones",0,FALSE,FALSE,NA,NA
"RT @DianaLMiller8: Just got off a zoom meeting with the team at @thetrovesco. I am so looking forward to working with them on such an amazi…",FALSE,0,NA,2021-09-27 04:50:15,FALSE,NA,"1442350852832841732",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","dramalayercake",2,TRUE,FALSE,NA,NA
"Failure to manage risk ☣️ undermines development progress and negatively impacts individuals, communities 👨‍👩‍👧‍👦 a… https://t.co/X8NQkds5Wv",FALSE,0,NA,2021-09-27 04:50:13,TRUE,NA,"1442350842833559554",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","UNDPIndonesia",0,FALSE,FALSE,NA,NA
"RT @hyocompleteme: Thank you so much Fuses who joined this event once again, those who were so kind to RT and for helping on Zoom too so we…",FALSE,0,NA,2021-09-27 04:50:09,FALSE,NA,"1442350827411165191",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","AquaLilly_Wyatt",15,TRUE,FALSE,NA,NA
"RT @Brian_Scally: How I hope the prejury zoom call looks:

#BB23 https://t.co/eruaMZoADg",FALSE,0,NA,2021-09-27 04:50:07,FALSE,NA,"1442350817260937217",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BananaFuckhead",9,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:50:05,FALSE,NA,"1442350811682512909",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","oceanavva",13517,TRUE,FALSE,NA,NA
"Coronavirus: India logs 26,041 new COVID-19 cases and 276 deaths in last 24 Hrs #COVID19 #COVID19india #coronavirus… https://t.co/cl5CKvcddz",FALSE,0,NA,2021-09-27 04:50:01,TRUE,NA,"1442350793361793024",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Zoom_News_India",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:49:59,FALSE,NA,"1442350785434554376",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","bigwinsplease77",13517,TRUE,FALSE,NA,NA
"RT @US_11: ZOOM FREAK 3 TEAM? https://t.co/mkRjehMqeo",FALSE,0,NA,2021-09-27 04:49:59,FALSE,NA,"1442350785376014338",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jcornejototal",1,TRUE,FALSE,NA,NA
"@yournewdwt no, none of my teachers have asked about our pronouns, but some people put their pronouns on their name in zoom, so they know",FALSE,0,"yournewdwt",2021-09-27 04:49:59,FALSE,"1441040716025708544","1442350785153486851","1380108494263697416","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","huggymel",0,FALSE,FALSE,NA,NA
"Stay clear of 3217 Jalan Meru #kltu. Drive times 11m more than usual https://t.co/5Mmhbsb8yU https://t.co/fYXq8TEG1G",FALSE,0,NA,2021-09-27 04:49:57,FALSE,NA,"1442350777964564482",NA,"<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","astrotraffic",0,FALSE,FALSE,NA,NA
"M19 Jalan Simpang Gading Durian Tunggal is brutal today! Will add 1h 33m to your route #kltu https://t.co/fqyZseHPw6 https://t.co/D3lcYZdpnf",FALSE,0,NA,2021-09-27 04:49:57,FALSE,NA,"1442350777960439808",NA,"<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","astrotraffic",0,FALSE,FALSE,NA,NA
"UPDATE: 1 Jalan Chaah - Yong Peng still jammed. Will add 27m to your drive #kltu https://t.co/BcLFXdDgy4",FALSE,0,"astrotraffic",2021-09-27 04:49:54,FALSE,"1442327846400167936","1442350763431301120","50483361","<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","astrotraffic",0,FALSE,FALSE,NA,NA
"RT @GeneralMiIIey: Thank you @LTGHRMcMaster for your great work on the Zoom board of directors, helping to keep Americans in the dark about…",FALSE,0,NA,2021-09-27 04:49:50,FALSE,NA,"1442350749438996486",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","xaviera83712672",221,TRUE,FALSE,NA,NA
"RT @SheaCoulee: Well, if @Kandi is ever open to therapy sessions on Zoom, I do have insurance now… https://t.co/TkDbnMBYse",FALSE,0,NA,2021-09-27 04:49:50,FALSE,NA,"1442350745823506441",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChateauBravo",1,TRUE,FALSE,NA,NA
"🌳 Our Project Enhancement Committee is meeting on Monday, September 27th from 10:00 AM-12:00 PM to discuss design,… https://t.co/b499U7j97I",FALSE,0,NA,2021-09-27 04:49:47,TRUE,NA,"1442350736998903810",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","FASTplanning",0,FALSE,FALSE,NA,NA
"RT @thevalsmob: Tomorrow we are relaunching Balit Ngulu 🥳🥳🥳

Join us and Minister @NatHutchins by registering at https://t.co/qFImLJff0q ht…",FALSE,0,NA,2021-09-27 04:49:47,FALSE,NA,"1442350733664288775",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CommunityLawVic",3,TRUE,FALSE,NA,NA
"Dragalia Lost is not tolerated for school guidelines on any circumstances. Dragalia Lost is forbidden at school. Me… https://t.co/FtmfTsc11p",FALSE,0,NA,2021-09-27 04:49:43,TRUE,NA,"1442350720297095168",NA,"<a href=\"https://cheapbotsdonequick.com\" rel=\"nofollow\">Cheap Bots, Done Quick!</a>","granfiore_",0,FALSE,FALSE,NA,NA
"Zoom&amp;#039;s live captioning feature will soon work with 30 languages - https://t.co/dZOUoJETAZ https://t.co/3NAiUqfNPV",FALSE,0,NA,2021-09-27 04:49:43,FALSE,NA,"1442350717063163907",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">Street24 Magazine</a>","Street24Mag",0,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:49:42,FALSE,NA,"1442350715112853506",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cabherot",491,TRUE,FALSE,NA,NA
"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@blardyslartfast I think he will Zoom The Glasgow Summit.
This may allow him to be selective with the meetings he a… https://t.co/WhsiDU8f9o",FALSE,0,"blardyslartfast",2021-09-27 04:58:10,TRUE,"1442331649606180866","1442352843466297350","2581819813","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","minnie736",0,FALSE,FALSE,NA,NA
"The concept and purpose of this project are very good. I hope that the development team will be able to make every… https://t.co/Nq07axWQKN",FALSE,0,NA,2021-09-27 04:58:01,TRUE,NA,"1442352806749474818",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Vera89407877",0,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:57:58,FALSE,NA,"1442352795479277573",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","missy_sunflower",171,TRUE,FALSE,NA,NA
"🧷 spotify viu  ph zoom pro crunchy roll tidal youtube i want tfc plus disney+  amazon prime hbo max go vpn nord  na… https://t.co/xL2gkUqf4H",FALSE,0,NA,2021-09-27 04:57:57,TRUE,NA,"1442352788348887046",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gleamwrites",0,FALSE,FALSE,NA,NA
"RT @MoEWRSo: Our Fourth Facilitator Ms. Tracy Reddy is presenting on Water stewardship and the importance of private sector engagement:  In…",FALSE,0,NA,2021-09-27 04:57:56,FALSE,NA,"1442352788030193670",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Mohamedyahye4",2,TRUE,FALSE,NA,NA
"RT @BnbPay: #WooCommerce x #BNBPAY Ecommerce Plugin launching today /w @Vamoscoffee1 

The first #merchant using our #BNBPAY #plugin!

To c…",FALSE,0,NA,2021-09-27 04:57:56,FALSE,NA,"1442352787845615618",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JeevitheshRoyal",14,TRUE,FALSE,NA,NA
"RT @ICMRNIN: National Webinars with @NCWIndia support  #POSHANMaah2021
Topic: Food Fortification
When: Sep 28, 11:30 AM IST
Register: https…",FALSE,0,NA,2021-09-27 04:57:50,FALSE,NA,"1442352762814009345",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PIBImphal",1,TRUE,FALSE,NA,NA
"when i first saw the tweet i even thought it was a screencap from the game I HAD TO ZOOM TO SEE IT WAS AN ACTUAL SH… https://t.co/HVtTOrD86y",FALSE,0,"emma__martell",2021-09-27 04:57:49,TRUE,"1442352507066490881","1442352756967174149","1364899448661368835","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","emma__martell",0,FALSE,FALSE,NA,NA
"Zoom jakol? Dad bod here x",FALSE,0,NA,2021-09-27 04:57:45,FALSE,NA,"1442352739229392897",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","markyboy314",0,FALSE,FALSE,NA,NA
"RT @isura: People have got used to Zoom, Whatsapp, mobile payments, Google forms, door step delivery, youtube and Netflix during past 18 mo…",FALSE,0,NA,2021-09-27 04:57:43,FALSE,NA,"1442352731725844486",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thishfs",9,TRUE,FALSE,NA,NA
"RT @AdoptionsUk: Please retweet to help Watson find a home #BATH #UK 

Lovely Lurcher has been overlooked, he's 'super affectionate', loves…",FALSE,0,NA,2021-09-27 04:57:38,FALSE,NA,"1442352709231800320",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gonefortea1",144,TRUE,FALSE,NA,NA
"@Suelr2102 I have to go re discover it...
Literally was just thinking on it this week when it came up, perhaps in a… https://t.co/9NLzWcerHM",FALSE,0,"Suelr2102",2021-09-27 04:57:33,TRUE,"1442319205357871111","1442352690122551304","3240600853","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","HelenBranton1",0,FALSE,FALSE,NA,NA
"Zoom in on all of the different faces for the full experience 😂😂 What a team 🥳🍾 #RyderCupUSA https://t.co/9aj39l3vdw",FALSE,0,NA,2021-09-27 04:57:31,FALSE,NA,"1442352680416858114",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RealReppin",0,FALSE,FALSE,NA,NA
"For anybody who choose to make a living utilizing a ecommerce business you'll want to look into this… https://t.co/DV5xEpG9lR",FALSE,0,NA,2021-09-27 04:57:18,TRUE,NA,"1442352625790427141",NA,"<a href=\"https://blog.warriornetwork.global\" rel=\"nofollow\">Lean4Lifetime Tweet App</a>","Lean4Lifetime",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:57:14,FALSE,NA,"1442352611823210497",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PohanDennis",13529,TRUE,FALSE,NA,NA
"Genius project is cool project. Project policy’s are very unique. There are unique opportunities for discovery, ana… https://t.co/Uz3HswIdQW",FALSE,0,NA,2021-09-27 04:57:07,TRUE,NA,"1442352580642983939",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Vera89407877",0,FALSE,FALSE,NA,NA
"@DavidSlack I wish we had Zoom and the internet in Hawke's Bay. 
The lack of studio access was the reason I was giv… https://t.co/onxoFhLWHQ",FALSE,0,"DavidSlack",2021-09-27 04:57:03,TRUE,"1442344198661804032","1442352562431148037","13843942","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NapierinFrame",0,FALSE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:57:02,FALSE,NA,"1442352560594198528",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sexy_bradley",530,TRUE,FALSE,NA,NA
"RT @benjaoming: Microsoft Teams is such a pile of oversold garbage.

No matter where it's running - Linux, Windows, Android - people have d…",FALSE,0,NA,2021-09-27 04:57:01,FALSE,NA,"1442352555535659013",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","p_r",3,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:56:59,FALSE,NA,"1442352546094272515",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HueofLight",13529,TRUE,FALSE,NA,NA
"RT @VinaVirtuals: ‼️AFFORDABLE‼️

Premium accounts for cheap!🤩  

Tags: spotify netflix canva viu ph microsoft 365 vypr vpn scribd disney h…",FALSE,0,NA,2021-09-27 04:56:54,FALSE,NA,"1442352525584199685",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","luckysungh00n",139,TRUE,FALSE,NA,NA
"RT @ihsoyiKiyoshi: 🔊 #Giveaway Alert 🔊

5,000 @Safex Tokens $SFT and 1,000 @Safex Cash $SFX to one lucky winner.

Must be following me to w…",FALSE,0,NA,2021-09-27 04:56:54,FALSE,NA,"1442352525206691840",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Bugihunter1",11,TRUE,FALSE,NA,NA
"RT @WeAreZoop: We have a little over 3 days to go for CORNERMAN by Ray-Anthony Height and Chris Robinson. Lets rally and make this a realit…",FALSE,0,NA,2021-09-27 04:56:53,FALSE,NA,"1442352523080200195",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","WeAreZoop",3,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:56:52,FALSE,NA,"1442352516444741637",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hakita_",13529,TRUE,FALSE,NA,NA
"@skaushi So lockdowns not good for ecommerce? I guess after lockdowns folks still wanna stay locked in homes and or… https://t.co/lOe8KdeWxA",FALSE,0,"skaushi",2021-09-27 04:56:44,TRUE,"1442249428182601728","1442352482852786181","28489821","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rattlesnakey2",0,FALSE,FALSE,NA,NA
"@do_not_test_me In the future, we will all rely on annoying steam punk bifocals with multiple lenses, and its all zoom's fault.",FALSE,0,"do_not_test_me",2021-09-27 04:56:41,FALSE,"1442347528188399621","1442352471905501186","713703579735855104","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Johnny_MNU",0,FALSE,FALSE,NA,NA
"RT @lawyershubkenya: Digital Rights and Digital Safety for Creatives in East Africa. 
Join us for this 2 day training together with @hivosr…",FALSE,0,NA,2021-09-27 04:56:41,FALSE,NA,"1442352471330918401",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thisthatchege",1,TRUE,FALSE,NA,NA
"Register in advance for this meeting:
https://t.co/27Z9FZ2DyQ https://t.co/HxqfPdOufB",FALSE,0,NA,2021-09-27 04:56:40,FALSE,NA,"1442352465895047170",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SLMAonline",0,FALSE,FALSE,NA,NA
"RT @GeneralMiIIey: Thank you @LTGHRMcMaster for your great work on the Zoom board of directors, helping to keep Americans in the dark about…",FALSE,0,NA,2021-09-27 04:56:37,FALSE,NA,"1442352455937708032",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JimW_in_NM",223,TRUE,FALSE,NA,NA
"National Webinars with @NCWIndia support  #POSHANMaah2021
Topic: Food Fortification
When: Sep 28, 11:30 AM IST
Regi… https://t.co/5nifw8MjaU",FALSE,0,NA,2021-09-27 04:56:32,TRUE,NA,"1442352433154314255",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ICMRNIN",1,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:56:29,FALSE,NA,"1442352422467170309",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","classmate24",13529,TRUE,FALSE,NA,NA
"@kazs_investment the zoom dm's during meetings are going crazy",FALSE,0,"judeofelfhame",2021-09-27 04:56:26,FALSE,"1442352132078784516","1442352407854256133","1262141487136923648","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","judeofelfhame",0,FALSE,FALSE,NA,NA
"Angular 12 Image Upload, Preview, Crop, Zoom and Scale Example
https://t.co/cixLQLrX9D",FALSE,0,NA,2021-09-27 04:56:23,FALSE,NA,"1442352397049741316",NA,"<a href=\"https://www.fs-poster.com\" rel=\"nofollow\">FS Poster</a>","ramsatt",0,FALSE,FALSE,NA,NA
"Aircraft with unknown registration, ICAO ~298C87 is circling over North Hollywood, Los Angeles at 1000 feet, speed… https://t.co/uHyaRrs0zy",FALSE,0,NA,2021-09-27 04:56:20,TRUE,NA,"1442352384466821125",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">SkyCirclesLA</a>","SkyCirclesLA",0,FALSE,FALSE,"-118.37729847","34.17421334"
"RT @beefcakehowie: let’s hope frenchie and brent are muted on zoom like nicole a on finale night #bb23 https://t.co/yBWimco56g",FALSE,0,NA,2021-09-27 04:56:20,FALSE,NA,"1442352383753953282",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","allip457",21,TRUE,FALSE,NA,NA
"RT @MarknNiceOfcl: 𝗠𝗻𝗡 𝗦𝗵𝗼𝗽 𝗢𝗳𝗰𝗹 𝗣𝗿𝗶𝗰𝗲𝗹𝗶𝘀𝘁
     𝙰𝚏𝚏𝚘𝚛𝚍𝚊𝚋𝚕𝚎 𝚏𝚘𝚛 𝚊𝚕𝚕

Tags: canva netflix mlbb dias garena shells spotify grammarly cheggstud…",FALSE,0,NA,2021-09-27 04:56:16,FALSE,NA,"1442352364661317639",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jendteukie",31,TRUE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:56:11,FALSE,NA,"1442352345292046337",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FanSsr2",53,TRUE,FALSE,NA,NA
